stock_code,title,author,time,parsed_time,read_count,reply_count,url,source,page,crawl_time
002594,特朗普签署“大而美”税收和支出法案；印度拟对美征收报复性关税；抖音：未满16周岁禁止直播；上海乐高乐园今日开园丨每经早参,中国船舶资讯,07-05 07:09,2025-07-05 07:09:00,15971,7,"http://guba.eastmoney.com/news,600150,1567888175.html",东方财富,1,2025-07-06 02:02:52
002594,想满仓这股票，到底了么感觉，有大神讲讲没,牛牛向前冲迎,07-05 09:26,2025-07-05 09:26:00,289,2,"http://guba.eastmoney.com/news,002594,1567936556.html",东方财富,1,2025-07-06 02:02:52
002594,迪迪兄，300见,我本平淡是真,07-05 09:24,2025-07-05 09:24:00,87,0,"http://guba.eastmoney.com/news,002594,1567936497.html",东方财富,1,2025-07-06 02:02:52
002594,哎，不说股票，最近天天在抖音看byd各种系列车，尤其腾势z9gt和仰望u7，看的,宁可卖飞不追高,07-05 01:00,2025-07-05 01:00:00,753,10,"http://guba.eastmoney.com/news,002594,1567911737.html",东方财富,1,2025-07-06 02:02:52
002594,H121港币（不含权），A331人民币（含权）。330元股的A胜算有多大。个人认,a股海中人,07-05 08:42,2025-07-05 08:42:00,209,2,http://caifuhao.eastmoney.com/news/20250705204211130767410,东方财富,1,2025-07-06 02:02:52
002594,10.98万起！标配智驾和冰箱，海豹06旅行版值吗？10.98万起！标配智驾和冰箱，海豹06旅行版值吗？#比亚迪#海豹06旅行版#比亚迪海豹#瓦罐,热点追击,07-04 09:22,2025-07-04 09:22:00,473,2,http://caifuhao.eastmoney.com/news/20250704212235211721640,东方财富,1,2025-07-06 02:02:52
002594,我走到476等着你们扯蛋，亏傻的快快评论我,静谧悠然的顾芸木,07-05 09:04,2025-07-05 09:04:00,91,0,"http://guba.eastmoney.com/news,002594,1567935531.html",东方财富,1,2025-07-06 02:02:52
002594,宁德时代的钠电池量产了吗,股友565f68,07-05 08:28,2025-07-05 08:28:00,141,1,"http://guba.eastmoney.com/news,300750,1567933779.html",东方财富,1,2025-07-06 02:02:52
002594,跌了40多天了，喊跌没用了，还是唱多吧，下周一我来陪大家，多少让大家回点血,痴心妄想吃大肉,07-05 08:43,2025-07-05 08:43:00,110,0,"http://guba.eastmoney.com/news,002594,1567934508.html",东方财富,1,2025-07-06 02:02:52
002594,首先声明本人不是什么迪粉，不是任何车企的粉，有迪黑把迪粉嘲讽为泰迪，感觉挺恶心，,大方得宝瓶,07-05 08:11,2025-07-05 08:11:00,131,1,"http://guba.eastmoney.com/news,002594,1567932975.html",东方财富,1,2025-07-06 02:02:52
002594,比亚迪全固态电池预告 续航超奔驰50% 真正全球领先！7-5,春暖花开兔摇号,07-05 04:18,2025-07-05 04:18:00,678,30,http://caifuhao.eastmoney.com/news/20250705041856245878920,东方财富,1,2025-07-06 02:02:52
002594,“内卷式”竞争愈演愈烈 “反内卷”号角吹响 多个行业应声而动,上汽集团资讯,07-04 02:47,2025-07-04 02:47:00,141525,694,"http://guba.eastmoney.com/news,600104,1567385807.html",东方财富,1,2025-07-06 02:02:52
002594,涨到500支持一辆U7，加油迪迪,Fortura,07-05 06:40,2025-07-05 06:40:00,130,0,"http://guba.eastmoney.com/news,002594,1567929163.html",东方财富,1,2025-07-06 02:02:52
002594,比亚迪黑科技征服巴西，唯一“缺点”被曝光,第1线摄像机,07-04 06:58,2025-07-04 06:58:00,1507,4,http://caifuhao.eastmoney.com/news/20250704185806278166360,东方财富,1,2025-07-06 02:02:52
002594,***********【重磅研究】AI诞生大牛股，新能源汽车或迎价格内卷！===,价值成长16,07-05 04:49,2025-07-05 04:49:00,75,1,http://caifuhao.eastmoney.com/news/20250705164924848190760,东方财富,1,2025-07-06 02:02:52
002594,星期一，开始建仓，破300加到半仓，年底决定去留,股友051808y7g0,07-05 04:41,2025-07-05 04:41:00,184,1,"http://guba.eastmoney.com/news,002594,1567922965.html",东方财富,1,2025-07-06 02:02:52
002594,我在比亚迪里面躲牛市,股友hqBSX0,07-05 04:39,2025-07-05 04:39:00,165,1,"http://guba.eastmoney.com/news,002594,1567922796.html",东方财富,1,2025-07-06 02:02:52
002594,按昨天A股收盘价331元计算，分红后的除权价是109.01元rmb，就算加上汇率,股友7661WC1073,07-05 12:51,2025-07-05 12:51:00,390,2,"http://guba.eastmoney.com/news,hk01211,1567911272.html",东方财富,1,2025-07-06 02:02:52
002594,我可以买比亚迪股票，但不会买比亚迪车子，原因：1.比亚迪是这短短几年发展起来的，,非连续性,07-05 07:20,2025-07-05 07:20:00,1211,24,"http://guba.eastmoney.com/news,002594,1567888525.html",东方财富,1,2025-07-06 02:02:52
002594,比亚迪腾势D9成全球首款达成25万台量产的新能源MPV：33.98-66.00万,AI研股,07-05 05:25,2025-07-05 05:25:00,328,0,"http://guba.eastmoney.com/news,002594,1567925294.html",东方财富,1,2025-07-06 02:02:52
002594,比亚迪下个暴发点可能就是固态电池了，师母己呆！,股友6LziJ5,07-05 01:03,2025-07-05 01:03:00,263,2,"http://guba.eastmoney.com/news,002594,1567911860.html",东方财富,1,2025-07-06 02:02:52
002594,啦啦啦,招财满腹的大腰子,07-05 08:00,2025-07-05 08:00:00,167,1,"http://guba.eastmoney.com/news,002594,1567891588.html",东方财富,1,2025-07-06 02:02:52
002594,我有两手，请问值得分红吗？,Eva蓝紫,07-05 01:44,2025-07-05 01:44:00,430,3,"http://guba.eastmoney.com/news,002594,1567913865.html",东方财富,1,2025-07-06 02:02:52
002594,旅行车在中国难卖？比亚迪海豹06DM-i旅行版偏要逆天改命！7-5,股友72zf300917,07-05 04:46,2025-07-05 04:46:00,219,5,http://caifuhao.eastmoney.com/news/20250705044627733788010,东方财富,1,2025-07-06 02:02:52
002594,这股已连跌40多天了，下周一我进来陪大家，该往上翘一下头了吧,痴心妄想吃大肉,07-05 03:10,2025-07-05 03:10:00,228,2,"http://guba.eastmoney.com/news,002594,1567918176.html",东方财富,1,2025-07-06 02:02:52
002594,比亚迪 “停战” ：低价内卷终有尽头，技术竞争才是未来 7-5,股友72zf300917,07-05 04:38,2025-07-05 04:38:00,876,8,http://caifuhao.eastmoney.com/news/20250705043823040673120,东方财富,1,2025-07-06 02:02:52
002594,王传福在中科院院刊发文 呼吁加强基础研究 7-5,春暖花开兔摇号,07-05 04:08,2025-07-05 04:08:00,225,5,http://caifuhao.eastmoney.com/news/20250705040844648116330,东方财富,1,2025-07-06 02:02:52
002594,A股市值百强大洗牌：宁王、迪王进前十 寒武纪飙涨203%,宁德时代资讯,07-05 07:07,2025-07-05 07:07:00,4517,5,"http://guba.eastmoney.com/news,300750,1567888085.html",东方财富,1,2025-07-06 02:02:52
002594,大家有没有发现这两个月赚钱很容易？？,users758927,07-05 01:01,2025-07-05 01:01:00,757,2,"http://guba.eastmoney.com/news,002594,1567911796.html",东方财富,1,2025-07-06 02:02:52
002594,工业……[大笑][大笑][大笑],三叶虫虫虫,07-05 10:04,2025-07-05 10:04:00,252,2,"http://guba.eastmoney.com/news,002594,1567900762.html",东方财富,1,2025-07-06 02:02:52
002594,我想问一下分红、除权是什么意思？,股友7k808W1596,07-05 12:41,2025-07-05 12:41:00,365,6,"http://guba.eastmoney.com/news,002594,1567882285.html",东方财富,1,2025-07-06 02:02:52
002594,"从0公里2手车到60天账期,电车低价时代结束了?",东方财富新媒体,07-03 04:03,2025-07-03 04:03:00,84190,6,http://caifuhao.eastmoney.com/news/20250703160320138920380,东方财富,1,2025-07-06 02:02:52
002594,从现在开始比亚迪1月内跌破70元，不服来？？？,股海一叶舟562438603,07-04 09:50,2025-07-04 09:50:00,424,9,"http://guba.eastmoney.com/news,002594,1567868070.html",东方财富,1,2025-07-06 02:02:52
002594,一个股票，该买不该买，说到底，是看他便宜不便宜。,炒股养家WE618XIN,07-04 11:05,2025-07-04 11:05:00,960,4,http://caifuhao.eastmoney.com/news/20250704230517335796880,东方财富,1,2025-07-06 02:02:52
002594,AI炒股，真能让钱生钱吗？,扫地僧司马懿,07-05 08:56,2025-07-05 08:56:00,1033,12,http://caifuhao.eastmoney.com/news/20250705085605951468910,东方财富,1,2025-07-06 02:02:52
002594,比亚迪在日本大受欢迎。日本人讲比亚迪“牛逼”。主要是电动汽车。,股友732877a9c3,07-05 11:03,2025-07-05 11:03:00,227,2,"http://guba.eastmoney.com/news,002594,1567904954.html",东方财富,1,2025-07-06 02:02:52
002594,设计决胜 比亚迪8款新车曝光 这张谍照杀疯了！7-5,股友72zf300917,07-05 04:41,2025-07-05 04:41:00,6894,35,http://caifuhao.eastmoney.com/news/20250705044157644249590,东方财富,2,2025-07-06 02:02:53
002594,比亚迪这波“本土化+国际化”的操作 确实是强 7-5,春暖花开兔摇号,07-05 04:11,2025-07-05 04:11:00,534,5,http://caifuhao.eastmoney.com/news/20250705041128815012720,东方财富,2,2025-07-06 02:02:53
002594,今天跌停，立帖为证,箭就在弦上,07-04 10:35,2025-07-04 10:35:00,199,7,"http://guba.eastmoney.com/news,002594,1567551343.html",东方财富,2,2025-07-06 02:02:53
002594,技术破壁全球拓疆 中国汽车业合力破“内卷”,比亚迪资讯,07-05 01:24,2025-07-05 01:24:00,2436,9,"http://guba.eastmoney.com/news,002594,1567883254.html",东方财富,2,2025-07-06 02:02:53
002594,公司是不错的，可惜太贵了，40市盈率。增长除非能维持每年30%，不然就是贵了。1,DL501,07-04 09:08,2025-07-04 09:08:00,1174,13,"http://guba.eastmoney.com/news,002594,1567862253.html",东方财富,2,2025-07-06 02:02:53
002594,新消费日报 | 泡泡玛特城市乐园6月预订量激增6倍；特斯拉下调香港Model 3售价......,泡泡玛特资讯,07-05 07:13,2025-07-05 07:13:00,2194,3,"http://guba.eastmoney.com/news,hk09992,1567888283.html",东方财富,2,2025-07-06 02:02:53
002594,比亚迪半年净利润增长是不是不超过50%？本来看数据应该是增长了50出头的，然后才,股友zEw0Cu,07-05 01:00,2025-07-05 01:00:00,564,5,"http://guba.eastmoney.com/news,002594,1567882795.html",东方财富,2,2025-07-06 02:02:53
002594,钠离子电池概念下跌2.24%，主力资金净流出88股,国轩高科资讯,07-04 04:34,2025-07-04 04:34:00,1531,1,"http://guba.eastmoney.com/news,002074,1567813684.html",东方财富,2,2025-07-06 02:02:53
002594,比亚迪市盈率怎么变成40多了，我记得之前还是20多,cx420502065226,07-05 11:47,2025-07-05 11:47:00,209,0,"http://guba.eastmoney.com/news,002594,1567907711.html",东方财富,2,2025-07-06 02:02:53
002594,下周一比亚迪399,股友209I666Y37,07-05 10:43,2025-07-05 10:43:00,299,2,"http://guba.eastmoney.com/news,002594,1567903416.html",东方财富,2,2025-07-06 02:02:53
002594,今天不跑，明天再给你拉泡大的你就舒服了,vusjcs,07-03 02:39,2025-07-03 02:39:00,383,15,"http://guba.eastmoney.com/news,002594,1567244383.html",东方财富,2,2025-07-06 02:02:53
002594,旅行车爱好者的圆梦首选！比亚迪海豹06DM-i旅行版正式上市，全能王炸10.98万元起横扫同级,科记汇,07-05 11:09,2025-07-05 11:09:00,264,0,http://caifuhao.eastmoney.com/news/20250705110949588227730,东方财富,2,2025-07-06 02:02:53
002594,里约市长：我曾经是比亚迪的员工，我认为他会成为全球第一。近日，里约市长爱德华多·帕埃斯在采访时称：我认为比亚迪会成为第一，因为我非常了解它。知道它们在业务上有多拼搏。除此之外，中国出口产品的质量已经成,大A翻译官,07-04 04:16,2025-07-04 04:16:00,3317,6,http://caifuhao.eastmoney.com/news/20250704161638017894640,东方财富,2,2025-07-06 02:02:53
002594,关键还有些人自个儿赚个三瓜俩枣，今天担心比亚迪的供应商老板们，明天担心比亚迪的销,这段时间有点闲,07-03 12:15,2025-07-03 12:15:00,152,5,"http://guba.eastmoney.com/news,002594,1567127253.html",东方财富,2,2025-07-06 02:02:53
002594,卧槽，半年没看市值怎么变成1.8万亿了，这不明摆着割韭菜吗？,股友885l2Q8788,07-05 10:14,2025-07-05 10:14:00,298,5,"http://guba.eastmoney.com/news,002594,1567901451.html",东方财富,2,2025-07-06 02:02:53
002594,比亚迪这鸡还可以玩吗,股友209I666Y37,07-05 09:35,2025-07-05 09:35:00,220,1,"http://guba.eastmoney.com/news,002594,1567898623.html",东方财富,2,2025-07-06 02:02:53
002594,让你买唐的哥们出来露个脸[得意],白菜2508,07-05 07:58,2025-07-05 07:58:00,265,1,"http://guba.eastmoney.com/news,002594,1567891482.html",东方财富,2,2025-07-06 02:02:53
002594,未来电池的预测，主要钠和锂两种固态电池，但是钠固态电池会更加普及，以及电力储能方,股友565f68,07-05 08:55,2025-07-05 08:55:00,242,0,"http://guba.eastmoney.com/news,300750,1567895721.html",东方财富,2,2025-07-06 02:02:53
002594,比亚迪，买买买！,狐狸先生8888,07-04 11:31,2025-07-04 11:31:00,324,6,"http://guba.eastmoney.com/news,002594,1567619874.html",东方财富,2,2025-07-06 02:02:53
002594,缺口盘整5天了，周线连阴，又来了新消息，后市看涨,股友0o8521c325,07-05 08:29,2025-07-05 08:29:00,186,0,"http://guba.eastmoney.com/news,002594,1567893501.html",东方财富,2,2025-07-06 02:02:53
002594,比亚迪目标涨幅超35% 华润三九获“买入”评级丨券商评级观察,比亚迪资讯,07-04 08:53,2025-07-04 08:53:00,8109,11,"http://guba.eastmoney.com/news,002594,1567406615.html",东方财富,2,2025-07-06 02:02:53
002594,巴菲特早跑了我们还在等什么,股友UfBZBp,07-05 07:47,2025-07-05 07:47:00,169,2,"http://guba.eastmoney.com/news,002594,1567890530.html",东方财富,2,2025-07-06 02:02:53
002594,宁德时代已经谷底反抽接近前高港股更是新高你还在谷底更深的地狱,考拉价值精选,07-04 06:54,2025-07-04 06:54:00,163,1,"http://guba.eastmoney.com/news,002594,1567841388.html",东方财富,2,2025-07-06 02:02:53
002594,出海周报 | 瑞幸咖啡美国市场首批门店开业；1-5月我国服务进出口总额32543.6亿元......,特斯拉资讯,07-05 07:14,2025-07-05 07:14:00,1092,0,"http://guba.eastmoney.com/news,ustsla,1567888315.html",东方财富,2,2025-07-06 02:02:53
002594,上汽上去的概率大于90%，比亚迪下去的概率大于90%。,股友81583c660l,07-04 10:45,2025-07-04 10:45:00,263,1,"http://guba.eastmoney.com/news,002594,1567874656.html",东方财富,2,2025-07-06 02:02:53
002594,这垃圾最多值50块,我是刘昌松打我呀,07-05 04:20,2025-07-05 04:20:00,221,1,"http://guba.eastmoney.com/news,002594,1567884970.html",东方财富,2,2025-07-06 02:02:53
002594,比亚迪这个造车模式，就是布局早，然后卷价格，卷产业链，但是这些东西，在中国都是很,股友Cq56393871,07-04 10:51,2025-07-04 10:51:00,1462,12,"http://guba.eastmoney.com/news,002594,1567875541.html",东方财富,2,2025-07-06 02:02:53
002594,车圈恒大名副其实，魏总并没有骗人,vusjcs,07-04 09:44,2025-07-04 09:44:00,154,5,"http://guba.eastmoney.com/news,002594,1567462492.html",东方财富,2,2025-07-06 02:02:53
002594,还是维持原观点，下周大盘冲刺3500点，科技与金融一定率先爆发，目前底部区间的科,BADBOY,07-05 06:50,2025-07-05 06:50:00,501,0,http://caifuhao.eastmoney.com/news/20250705065059291975810,东方财富,2,2025-07-06 02:02:53
002594,帝国是有红利的，假如特斯拉是越南出来的，还有那么多人膜拜吗？就算车好销量有现在一,大方得宝瓶,07-04 11:13,2025-07-04 11:13:00,633,3,"http://guba.eastmoney.com/news,002594,1567877791.html",东方财富,2,2025-07-06 02:02:53
002594,为什么比亚迪在香港早就分配了？而在大陆还没个动静？,田里不倒草0259,07-05 04:19,2025-07-05 04:19:00,205,0,"http://guba.eastmoney.com/news,002594,1567884966.html",东方财富,2,2025-07-06 02:02:53
002594,豹8将取代陆巡成为西藏西北最常见的越野车,大方得宝瓶,07-04 10:51,2025-07-04 10:51:00,156,1,http://caifuhao.eastmoney.com/news/20250704225119562982980,东方财富,2,2025-07-06 02:02:53
002594,就值这么多钱,新韭菜的成长,07-05 01:31,2025-07-05 01:31:00,558,0,"http://guba.eastmoney.com/news,002594,1567883362.html",东方财富,2,2025-07-06 02:02:53
002594,看趋势要考验318元的支撑。,趋势加理财,07-05 01:22,2025-07-05 01:22:00,221,0,"http://guba.eastmoney.com/news,002594,1567883203.html",东方财富,2,2025-07-06 02:02:53
002594,下跌到300元啦,新韭菜的成长,07-05 12:51,2025-07-05 12:51:00,231,0,"http://guba.eastmoney.com/news,002594,1567882580.html",东方财富,3,2025-07-06 02:02:54
002594,腾势换帅，赵长江就想当网红，根本卖不动车了,股友2da5228929,07-05 12:39,2025-07-05 12:39:00,240,0,"http://guba.eastmoney.com/news,002594,1567882204.html",东方财富,3,2025-07-06 02:02:54
002594,比亚迪外观内饰续航好好研究一下吧，跟不上吉利，小米，蔚来的外观内饰设计,细致的雷杰,07-05 12:34,2025-07-05 12:34:00,238,0,"http://guba.eastmoney.com/news,002594,1567882068.html",东方财富,3,2025-07-06 02:02:54
002594,里约市长爱德华多·帕埃斯（Eduardo Paes）:比亚迪会成为巴西销量第一的车企,经济观察报,07-04 07:03,2025-07-04 07:03:00,1600,1,http://caifuhao.eastmoney.com/news/20250704190306932780020,东方财富,3,2025-07-06 02:02:54
002594,$比亚迪(SZ002594)$,巴菲特家亲戚,07-05 12:14,2025-07-05 12:14:00,510,0,"http://guba.eastmoney.com/news,002594,1567881221.html",东方财富,3,2025-07-06 02:02:54
002594,赵长江终于了，不过腾势应该也没救了,聪慧的范全,07-05 12:02,2025-07-05 12:02:00,243,0,"http://guba.eastmoney.com/news,002594,1567880640.html",东方财富,3,2025-07-06 02:02:54
002594,$比亚迪(SZ002594)$,我是qin,07-04 11:37,2025-07-04 11:37:00,925,2,"http://guba.eastmoney.com/news,002594,1567879323.html",东方财富,3,2025-07-06 02:02:54
002594,下面几位，带个v1也行啊？哈哈搞笑,赚200万的方哥,07-04 09:29,2025-07-04 09:29:00,287,5,"http://guba.eastmoney.com/news,002594,1567865281.html",东方财富,3,2025-07-06 02:02:54
002594,买这两股,滥情的河神,07-04 11:38,2025-07-04 11:38:00,108,0,"http://guba.eastmoney.com/news,xyds,1567879352.html",东方财富,3,2025-07-06 02:02:54
002594,比亚迪2025-07-04复盘：又又又又挑战330！昨天涨幅今天又吐回去了，但仍,LinkMore,07-04 08:24,2025-07-04 08:24:00,1207,4,"http://guba.eastmoney.com/news,002594,1567855313.html",东方财富,3,2025-07-06 02:02:54
002594,全仓比亚迪的已经麻了，准备卸载软件一年后再来看,见好就收1992,07-03 09:45,2025-07-03 09:45:00,815,22,"http://guba.eastmoney.com/news,002594,1566969652.html",东方财富,3,2025-07-06 02:02:54
002594,上汽才1800亿都不到,股友a5699860y5,07-04 09:55,2025-07-04 09:55:00,286,1,"http://guba.eastmoney.com/news,002594,1567868582.html",东方财富,3,2025-07-06 02:02:54
002594,什么死海效应？你这是在唱衰比亚迪吗？,基民092u7Q1953,07-04 09:10,2025-07-04 09:10:00,287,2,"http://guba.eastmoney.com/news,002594,1567862698.html",东方财富,3,2025-07-06 02:02:54
002594,又出爆款了，宋一直在迭代,不淡定别炒股,07-04 05:52,2025-07-04 05:52:00,599,3,"http://guba.eastmoney.com/news,002594,1567830247.html",东方财富,3,2025-07-06 02:02:54
002594,电厂 ｜ 赵长江执掌腾势4年：打造爆款车型腾势D9，积累35万用户,电厂Powerhouse,07-04 10:09,2025-07-04 10:09:00,393,0,http://caifuhao.eastmoney.com/news/20250704220944286196680,东方财富,3,2025-07-06 02:02:54
002594,解密主力资金出逃股 连续5日净流出482股,比亚迪资讯,07-02 05:11,2025-07-02 05:11:00,5918,8,"http://guba.eastmoney.com/news,002594,1566817813.html",东方财富,3,2025-07-06 02:02:54
002594,大家请注意，请注意估计泰迪今天晚上或明天又会出利好消息。以此迷惑众多韭菜周一早盘,王屏,07-04 09:30,2025-07-04 09:30:00,498,0,"http://guba.eastmoney.com/news,002594,1567865487.html",东方财富,3,2025-07-06 02:02:54
002594,天天下，只能搞彩票了。,虹月Aa,07-04 09:28,2025-07-04 09:28:00,229,0,"http://guba.eastmoney.com/news,002594,1567865166.html",东方财富,3,2025-07-06 02:02:54
002594,垃圾操盘手,股海一叶舟562438603,07-04 09:23,2025-07-04 09:23:00,235,0,"http://guba.eastmoney.com/news,002594,1567864654.html",东方财富,3,2025-07-06 02:02:54
002594,谁能给我解释下，分红10送8转12分红39块钱，10股分红39是按现在股的数量还,股友Ze20806227,07-04 09:14,2025-07-04 09:14:00,358,1,"http://guba.eastmoney.com/news,002594,1567863285.html",东方财富,3,2025-07-06 02:02:54
002594,汽车这半年之国产三强,跌宕12载,07-04 06:52,2025-07-04 06:52:00,4633,21,http://caifuhao.eastmoney.com/news/20250704065224930970710,东方财富,3,2025-07-06 02:02:54
002594,我在这里躲牛市,被大股东割的韭菜,07-04 08:56,2025-07-04 08:56:00,235,1,"http://guba.eastmoney.com/news,002594,1567860487.html",东方财富,3,2025-07-06 02:02:54
002594,该公司内部已经出现严重的死海效应，建议及时清仓离场。避免被最后的雷击中,国泰瑞盈,07-04 08:55,2025-07-04 08:55:00,581,1,"http://guba.eastmoney.com/news,002594,1567860306.html",东方财富,3,2025-07-06 02:02:54
002594,再跌连1万市值都没了,股友zEw0Cu,07-04 05:47,2025-07-04 05:47:00,173,1,"http://guba.eastmoney.com/news,002594,1567829216.html",东方财富,3,2025-07-06 02:02:54
002594,可能跌到50,股友lcoze,07-04 08:31,2025-07-04 08:31:00,210,1,"http://guba.eastmoney.com/news,002594,1567856539.html",东方财富,3,2025-07-06 02:02:54
002594,公司确实是好公司，看好两年后冲击万亿市值。,被大股东割的韭菜,07-04 08:34,2025-07-04 08:34:00,228,0,"http://guba.eastmoney.com/news,002594,1567856924.html",东方财富,3,2025-07-06 02:02:54
002594,比亚迪怎么上1.8万亿了？,回首还把青梅嗅1084,07-04 08:11,2025-07-04 08:11:00,192,2,"http://guba.eastmoney.com/news,002594,1567853405.html",东方财富,3,2025-07-06 02:02:54
002594,比亚迪被玩成了,股海一叶舟562438603,07-04 08:17,2025-07-04 08:17:00,197,1,"http://guba.eastmoney.com/news,002594,1567854394.html",东方财富,3,2025-07-06 02:02:54
